region_id,region_name,storm_id,storm_name,year,basin,timestamp,lat,lon,distance_km,wind_kts,pressure_mb
puerto-rico,Puerto Rico,2000160N21267,NOT_NAMED,2000,NA,2000-06-07 18:00:00,21,-93,2780.35,25,1008
puerto-rico,Puerto Rico,2000160N21267,NOT_NAMED,2000,NA,2000-06-07 21:00:00,20.9675,-92.8524,2764.92,0,0
puerto-rico,Puerto Rico,2000160N21267,NOT_NAMED,2000,NA,2000-06-08 00:00:00,20.9,-92.8,2759.26,25,1009
puerto-rico,Puerto Rico,2000160N21267,NOT_NAMED,2000,NA,2000-06-08 03:00:00,20.785,-92.9051,2769.85,0,0
puerto-rico,Puerto Rico,2000160N21267,NOT_NAMED,2000,NA,2000-06-08 06:00:00,20.7,-93.1,2789.92,25,1010
puerto-rico,Puerto Rico,2000160N21267,NOT_NAMED,2000,NA,2000-06-08 09:00:00,20.7175,-93.3024,2811.00,0,0
puerto-rico,Puerto Rico,2000160N21267,NOT_NAMED,2000,NA,2000-06-08 12:00:00,20.8,-93.5,2831.71,25,1010
puerto-rico,Puerto Rico,2000175N09340,NOT_NAMED,2000,NA,2000-06-23 00:00:00,9.5,-19.8,5129.37,25,1010
puerto-rico,Puerto Rico,2000175N09340,NOT_NAMED,2000,NA,2000-06-23 03:00:00,9.53014,-20.3675,5068.67,0,0
puerto-rico,Puerto Rico,2000175N09340,NOT_NAMED,2000,NA,2000-06-23 06:00:00,9.6,-21,4999.91,30,1009
puerto-rico,Puerto Rico,2000175N09340,NOT_NAMED,2000,NA,2000-06-23 09:00:00,9.73484,-21.7475,4917.04,0,0
puerto-rico,Puerto Rico,2000175N09340,NOT_NAMED,2000,NA,2000-06-23 12:00:00,9.9,-22.6,4822.21,30,1009
puerto-rico,Puerto Rico,2000175N09340,NOT_NAMED,2000,NA,2000-06-23 15:00:00,10.08,-23.5423,4717.52,0,0
puerto-rico,Puerto Rico,2000175N09340,NOT_NAMED,2000,NA,2000-06-23 18:00:00,10.2,-24.5,4613.08,30,1009
puerto-rico,Puerto Rico,2000175N09340,NOT_NAMED,2000,NA,2000-06-23 21:00:00,10.1872,-25.3726,4521.72,0,0
puerto-rico,Puerto Rico,2000175N09340,NOT_NAMED,2000,NA,2000-06-24 00:00:00,10.1,-26.2,4437.50,30,1009
puerto-rico,Puerto Rico,2000175N09340,NOT_NAMED,2000,NA,2000-06-24 03:00:00,9.99231,-27.0151,4355.34,0,0
puerto-rico,Puerto Rico,2000175N09340,NOT_NAMED,2000,NA,2000-06-24 06:00:00,9.9,-27.8,4275.99,30,1009
puerto-rico,Puerto Rico,2000175N09340,NOT_NAMED,2000,NA,2000-06-24 09:00:00,9.87007,-28.6099,4192.12,0,0
puerto-rico,Puerto Rico,2000175N09340,NOT_NAMED,2000,NA,2000-06-24 12:00:00,9.9,-29.3,4118.90,30,1009
puerto-rico,Puerto Rico,2000175N09340,NOT_NAMED,2000,NA,2000-06-24 15:00:00,9.99892,-29.625,4081.64,0,0
puerto-rico,Puerto Rico,2000175N09340,NOT_NAMED,2000,NA,2000-06-24 18:00:00,10.1,-30.1,4028.63,30,1009
puerto-rico,Puerto Rico,2000175N09340,NOT_NAMED,2000,NA,2000-06-24 21:00:00,10.1238,-31.2901,3903.42,0,0
puerto-rico,Puerto Rico,2000175N09340,NOT_NAMED,2000,NA,2000-06-25 00:00:00,10.1,-32.6,3767.49,30,1009
puerto-rico,Puerto Rico,2000175N09340,NOT_NAMED,2000,NA,2000-06-25 03:00:00,10.064,-33.4374,3681.46,0,0
puerto-rico,Puerto Rico,2000175N09340,NOT_NAMED,2000,NA,2000-06-25 06:00:00,10,-34.2,3604.34,30,1008
puerto-rico,Puerto Rico,2000175N09340,NOT_NAMED,2000,NA,2000-06-25 09:00:00,9.89995,-35.1701,3507.17,0,0
puerto-rico,Puerto Rico,2000175N09340,NOT_NAMED,2000,NA,2000-06-25 12:00:00,9.8,-36.2,3404.17,30,1009
puerto-rico,Puerto Rico,2000175N09340,NOT_NAMED,2000,NA,2000-06-25 15:00:00,9.73794,-37.2099,3302.22,0,0
puerto-rico,Puerto Rico,2000175N09340,NOT_NAMED,2000,NA,2000-06-25 18:00:00,9.7,-38.2,3201.75,25,1010
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-03 18:00:00,10.8,-18,5280.48,25,1007
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-03 21:00:00,11.1654,-19.0222,5162.24,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-04 00:00:00,11.5,-20.1,5039.16,30,1005
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-04 03:00:00,11.7802,-21.245,4910.63,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-04 06:00:00,12,-22.3,4793.33,35,1004
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-04 09:00:00,12.1569,-23.1103,4703.61,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-04 12:00:00,12.3,-23.8,4627.02,35,1003
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-04 15:00:00,12.4847,-24.5001,4548.29,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-04 18:00:00,12.7,-25.2,4468.86,40,1002
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-04 21:00:00,12.9423,-25.9426,4384.32,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-05 00:00:00,13.2,-26.7,4297.96,40,1001
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-05 03:00:00,13.4572,-27.4426,4213.30,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-05 06:00:00,13.7,-28.2,4127.56,45,1000
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-05 09:00:00,13.9073,-28.9927,4039.04,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-05 12:00:00,14.1,-29.8,3949.39,45,999
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-05 15:00:00,14.3296,-30.5848,3861.40,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-05 18:00:00,14.5,-31.4,3771.59,55,994
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-05 21:00:00,14.5228,-32.3304,3672.85,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-06 00:00:00,14.5,-33.2,3581.53,65,987
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-06 03:00:00,14.542,-33.8599,3510.95,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-06 06:00:00,14.6,-34.4,3452.68,65,985
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-06 09:00:00,14.6197,-34.9003,3399.44,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-06 12:00:00,14.7,-35.4,3344.98,70,983
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-06 15:00:00,14.9198,-35.9625,3280.98,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-06 18:00:00,15.2,-36.6,3207.99,75,981
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-06 21:00:00,15.465,-37.3274,3126.04,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-07 00:00:00,15.7,-38.1,3040.09,75,979
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-07 03:00:00,15.8723,-38.8577,2956.99,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-07 06:00:00,16,-39.6,2876.37,80,978
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-07 09:00:00,16.0998,-40.3227,2798.36,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-07 12:00:00,16.2,-41,2725.16,80,977
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-07 15:00:00,16.3496,-41.6,2659.39,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-07 18:00:00,16.5,-42.2,2593.68,80,978
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-07 21:00:00,16.6,-42.8927,2519.03,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-08 00:00:00,16.7,-43.6,2442.87,75,979
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-08 03:00:00,16.8125,-44.2952,2367.86,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-08 06:00:00,17,-44.9,2301.48,70,982
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-08 09:00:00,17.3047,-45.3377,2251.56,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-08 12:00:00,17.7,-45.7,2209.25,70,985
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-08 15:00:00,18.1275,-46.1076,2162.82,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-08 18:00:00,18.6,-46.5,2118.90,65,987
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-08 21:00:00,19.0921,-46.8132,2084.69,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-09 00:00:00,19.6,-47.2,2044.37,60,989
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-09 03:00:00,20.0776,-47.7979,1983.67,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-09 06:00:00,20.6,-48.5,1914.50,60,992
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-09 09:00:00,21.2123,-49.193,1850.12,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-09 12:00:00,21.9,-49.9,1789.50,55,994
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-09 15:00:00,22.6423,-50.6078,1735.21,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-09 18:00:00,23.4,-51.3,1689.10,60,991
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-09 21:00:00,24.1145,-51.9509,1652.01,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-10 00:00:00,24.8,-52.6,1620.20,65,988
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-10 03:00:00,25.4499,-53.3008,1588.33,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-10 06:00:00,26.1,-54,1563.23,65,987
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-10 09:00:00,26.7995,-54.6508,1552.11,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-10 12:00:00,27.5,-55.3,1548.43,65,986
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-10 15:00:00,28.1726,-56.0225,1544.67,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-10 18:00:00,28.8,-56.7,1547.84,65,984
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-10 21:00:00,29.3571,-57.2535,1559.17,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-11 00:00:00,29.9,-57.7,1580.04,70,982
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-11 03:00:00,30.4999,-58.11,1611.62,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-11 06:00:00,31.1,-58.4,1652.57,75,979
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-11 09:00:00,31.6573,-58.5604,1697.81,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-11 12:00:00,32.2,-58.6,1748.37,80,976
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-11 15:00:00,32.7574,-58.6023,1802.65,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-11 18:00:00,33.3,-58.5,1860.42,85,973
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-11 21:00:00,33.822,-58.3394,1918.77,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-12 00:00:00,34.3,-58,1980.35,90,970
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-12 03:00:00,34.7153,-57.4174,2046.26,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-12 06:00:00,35.1,-56.7,2115.61,100,960
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-12 09:00:00,35.4921,-56.0141,2184.84,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-12 12:00:00,35.9,-55.3,2257.38,110,950
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-12 15:00:00,36.3642,-54.5798,2335.87,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-12 18:00:00,36.8,-53.8,2415.00,110,954
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-12 21:00:00,37.1225,-52.9139,2489.82,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-13 00:00:00,37.4,-52,2563.06,105,958
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-13 03:00:00,37.7137,-51.1645,2636.08,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-13 06:00:00,38,-50.3,2708.98,95,966
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-13 09:00:00,38.2147,-49.3216,2783.17,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-13 12:00:00,38.4,-48.3,2858.68,85,973
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-13 15:00:00,38.6139,-47.3075,2935.89,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-13 18:00:00,38.8,-46.3,3012.82,75,980
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-13 21:00:00,38.9219,-45.2495,3088.67,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-14 00:00:00,39,-44.2,3162.54,65,987
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-14 03:00:00,39.0647,-43.1624,3235.99,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-14 06:00:00,39.1,-42.2,3303.56,60,991
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-14 09:00:00,39.1067,-41.3472,3362.72,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-14 12:00:00,39.1,-40.6,3414.49,55,994
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-14 15:00:00,39.1148,-39.8903,3465.64,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-14 18:00:00,39.1,-39.3,3506.93,50,997
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-14 21:00:00,39.0448,-38.8023,3539.49,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-15 00:00:00,38.9,-38.5,3552.82,45,1000
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-15 03:00:00,38.6598,-38.4404,3543.00,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-15 06:00:00,38.3,-38.5,3517.56,45,1001
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-15 09:00:00,37.8074,-38.4695,3491.53,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-15 12:00:00,37.3,-38.5,3460.65,45,1002
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-15 15:00:00,36.9125,-38.6627,3426.66,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-15 18:00:00,36.6,-38.9,3391.09,40,1002
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-15 21:00:00,36.3498,-39.1194,3360.31,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-16 00:00:00,36.1,-39.4,3324.73,40,1003
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-16 03:00:00,35.7723,-39.7547,3279.01,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-16 06:00:00,35.4,-40.2,3223.61,40,1003
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-16 09:00:00,35,-40.7276,3160.00,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-16 12:00:00,34.6,-41.3,3092.60,40,1003
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-16 15:00:00,34.2273,-41.8497,3028.28,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-16 18:00:00,33.9,-42.4,2966.20,40,1002
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-16 21:00:00,33.6276,-42.9797,2904.65,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-17 00:00:00,33.4,-43.5,2850.24,45,1001
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-17 03:00:00,33.1621,-43.8798,2806.38,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-17 06:00:00,33,-44.2,2771.53,45,1000
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-17 09:00:00,32.9698,-44.5347,2743.06,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-17 12:00:00,33,-44.9,2715.79,50,998
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-17 15:00:00,32.9851,-45.3502,2679.39,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-17 18:00:00,33,-45.8,2645.08,50,997
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-17 21:00:00,33.0698,-46.1725,2620.48,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-18 00:00:00,33.2,-46.5,2603.50,55,995
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-18 03:00:00,33.3699,-46.8151,2590.47,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-18 06:00:00,33.6,-47.1,2584.21,55,993
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-18 09:00:00,33.8924,-47.365,2584.26,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-18 12:00:00,34.2,-47.6,2588.29,60,991
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-18 15:00:00,34.48,-47.83,2591.47,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-18 18:00:00,34.7,-48,2595.18,65,987
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-18 21:00:00,34.8074,-48.0727,2597.84,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-19 00:00:00,34.9,-48.1,2602.64,75,979
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-19 03:00:00,35.0925,-48.1574,2612.71,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-19 06:00:00,35.3,-48.2,2625.04,80,976
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-19 09:00:00,35.45,-48.2076,2635.62,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-19 12:00:00,35.6,-48.2,2647.28,85,973
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-19 15:00:00,35.7925,-48.2074,2661.17,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-19 18:00:00,36,-48.2,2677.27,90,970
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-19 21:00:00,36.2075,-48.1575,2695.77,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-20 00:00:00,36.4,-48.1,2714.15,90,970
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-20 03:00:00,36.55,-48.0499,2728.85,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-20 06:00:00,36.7,-48,2743.55,90,971
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-20 09:00:00,36.9,-47.9575,2761.63,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-20 12:00:00,37.1,-47.9,2780.72,85,972
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-20 15:00:00,37.2425,-47.8074,2797.62,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-20 18:00:00,37.4,-47.7,2816.62,85,973
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-20 21:00:00,37.6425,-47.6,2841.73,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-21 00:00:00,37.9,-47.5,2868.03,85,974
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-21 03:00:00,38.0925,-47.3924,2889.76,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-21 06:00:00,38.3,-47.3,2911.71,80,976
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-21 09:00:00,38.5474,-47.2717,2932.85,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-21 12:00:00,38.9,-47.2,2965.04,80,977
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-21 15:00:00,39.4049,-47.0023,3017.05,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-21 18:00:00,40,-46.7,3082.55,80,978
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-21 21:00:00,40.5778,-46.3004,3152.32,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-22 00:00:00,41.2,-45.9,3225.53,75,979
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-22 03:00:00,41.8841,-45.6917,3292.61,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-22 06:00:00,42.6,-45.4,3367.14,75,981
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-22 09:00:00,43.2473,-44.8019,3452.99,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-22 12:00:00,44,-44,3558.17,70,983
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-22 15:00:00,44.9888,-43.1369,3684.99,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-22 18:00:00,46.1,-42.1,3829.99,65,985
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-22 21:00:00,47.1776,-40.8564,3982.01,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-23 00:00:00,48.3,-39.5,4141.91,65,987
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-23 03:00:00,49.4789,-38.0622,4308.57,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-23 06:00:00,50.7,-36.8,4467.20,55,994
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-23 09:00:00,51.8424,-35.9869,4595.16,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-23 12:00:00,53.2,-35.4,4727.31,45,997
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-23 15:00:00,55.0955,-34.8564,4898.49,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-23 18:00:00,57,-34,5084.33,45,997
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-23 21:00:00,58.3472,-32.3923,5257.07,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-24 00:00:00,59.5,-30.3,5432.21,40,995
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-24 03:00:00,60.6825,-27.8102,5622.58,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-24 06:00:00,62,-25.5,5810.33,35,992
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-24 09:00:00,63.7413,-24.0891,5985.16,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-24 12:00:00,65.5,-23,6144.85,35,990
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-24 15:00:00,66.923,-21.8438,6281.36,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-24 18:00:00,68,-20,6415.30,30,992
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-24 21:00:00,68.5704,-16.5376,6569.02,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-25 00:00:00,69,-12.5,6733.61,30,990
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-25 03:00:00,69.7476,-8.70117,6903.79,0,0
puerto-rico,Puerto Rico,2000217N11342,ALBERTO,2000,NA,2000-08-25 06:00:00,70.7,-4.9,7076.58,30,994
puerto-rico,Puerto Rico,2000222N28286,NOT_NAMED,2000,NA,2000-08-08 12:00:00,28.2,-74.2,1354.10,30,1011
puerto-rico,Puerto Rico,2000222N28286,NOT_NAMED,2000,NA,2000-08-08 15:00:00,28.1503,-74.6476,1376.43,0,0
puerto-rico,Puerto Rico,2000222N28286,NOT_NAMED,2000,NA,2000-08-08 18:00:00,28.1,-75.1,1400.18,30,1010
puerto-rico,Puerto Rico,2000222N28286,NOT_NAMED,2000,NA,2000-08-08 21:00:00,28.0499,-75.5575,1425.43,0,0
