SID,NAME,ISO_TIME,LAT,LON,WMO_WIND,WMO_PRES,BASIN,SEASON,NUMBER,dist_to_miami_km,impact_next30,distance_km_poly,sst_current,sst_anom,sst_climo,merra_slp,merra_t2m,merra_rh2m,merra_u10,merra_v10,year,month,nino34,amo
1981183N24281,UNNAMED,1981-07-02 06:00:00,24.0,-79.0,20, ,,1981,43,229.8370878049577,0,15.560768856166517,29.483333587646484,0.12163925170898438,29.28543472290039,,,,,,1981,7,26.65,-0.102
1981183N24281,UNNAMED,1981-07-02 09:00:00,24.4,-79.6, , ,,1981,43,162.72113275761367,1,0.0,29.27400016784668,-0.025482177734375,29.161012649536133,,,,,,1981,7,26.65,-0.102
1981183N24281,UNNAMED,1981-07-02 12:00:00,25.0,-80.0,25, ,,1981,43,86.86128873894148,1,0.0,29.264331817626953,0.041835784912109375,29.161012649536133,,,,,,1981,7,26.65,-0.102
1981183N24281,UNNAMED,1981-07-02 15:00:00,25.9,-80.2, , ,,1981,43,15.400141897022278,1,0.0,29.206998825073242,,29.201753616333008,,,,,,1981,7,26.65,-0.102
1981183N24281,UNNAMED,1981-07-02 18:00:00,26.8,-80.3,25, ,,1981,43,115.95655816767268,1,0.0,,,29.13840675354004,,,,,,1981,7,26.65,-0.102
1981183N24281,UNNAMED,1981-07-02 21:00:00,27.4,-80.4, , ,,1981,43,183.34323726434295,1,0.0,,,28.574907302856445,,,,,,1981,7,26.65,-0.102
1981183N24281,UNNAMED,1981-07-03 00:00:00,28.0,-80.5,25, ,,1981,43,250.7572336656916,1,0.0,,,,,,,,,1981,7,26.65,-0.102
1981183N24281,UNNAMED,1981-07-03 03:00:00,28.6,-80.7, , ,,1981,43,319.5813996051289,1,0.0,27.944665908813477,0.06986808776855469,27.46038055419922,,,,,,1981,7,26.65,-0.102
1981183N24281,UNNAMED,1981-07-03 06:00:00,29.2,-80.8,30, ,,1981,43,386.9980901922669,1,0.0,27.56999969482422,-0.23706436157226562,27.823360443115234,,,,,,1981,7,26.65,-0.102
1981183N24281,UNNAMED,1981-07-03 09:00:00,30.1,-81.0, , ,,1981,43,488.8818884162219,1,0.0,27.139331817626953,,27.99333953857422,,,,,,1981,7,26.65,-0.102
1981183N24281,UNNAMED,1981-07-03 12:00:00,31.0,-81.0,30, ,,1981,43,587.8072521017518,1,0.0,27.10999870300293,,27.99333953857422,,,,,,1981,7,26.65,-0.102
1981183N24281,UNNAMED,1981-07-03 15:00:00,31.8,-80.8, , ,,1981,43,674.035048031373,0,7.229634834691177,26.721332550048828,-1.6972808837890625,28.33231544494629,,,,,,1981,7,26.65,-0.102
1981183N24281,UNNAMED,1981-07-03 18:00:00,32.5,-80.5,25, ,,1981,43,749.8612106065766,0,104.70804780121908,,,28.613300323486328,,,,,,1981,7,26.65,-0.102
1981183N24281,UNNAMED,1981-07-03 21:00:00,33.2,-80.2, , ,,1981,43,827.1016026726611,0,203.1716794752106,,,,,,,,,1981,7,26.65,-0.102
1981183N24281,UNNAMED,1981-07-04 00:00:00,34.0,-80.0, , ,,1981,43,916.2431494756062,0,311.15975215672137,,,,,,,,,1981,7,26.65,-0.102
1981219N11334,DENNIS,1981-08-07 06:00:00,10.5,-25.7,30,1009,,1981,59,5959.111609874693,0,6129.245393115257,27.36199951171875,-0.018236160278320312,27.42215347290039,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-07 09:00:00,10.7,-27.0, , ,,1981,59,5820.5121333340885,0,5983.8195324633425,27.48033332824707,-0.045085906982421875,27.51361846923828,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-07 12:00:00,10.8,-28.1,30,1008,,1981,59,5706.499674998208,0,5862.971498492943,27.174665451049805,-0.4224205017089844,27.580181121826172,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-07 15:00:00,10.9,-28.9, , ,,1981,59,5622.380282924105,0,5774.274211565122,27.373998641967773,-0.24943923950195312,27.60703468322754,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-07 18:00:00,11.0,-29.6,30,1007,,1981,59,5548.236140942696,0,5696.292540522486,27.33566665649414,-0.3163642883300781,27.656429290771484,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-07 21:00:00,11.1,-30.4, , ,,1981,59,5464.203361019126,0,5607.654331393984,27.336999893188477,-0.3457622528076172,27.68342399597168,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-08 00:00:00,11.3,-31.3,35,1006,,1981,59,5365.675992079336,0,5505.145604286014,27.43633270263672,-0.24965286254882812,27.686969757080078,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-08 03:00:00,11.5,-32.2, , ,,1981,59,5267.206838820833,0,5402.640612255509,27.474998474121094,-0.19977951049804688,27.670940399169922,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-08 06:00:00,11.7,-33.1,35,1005,,1981,59,5168.797627662401,0,5300.139689742118,27.43633270263672,-0.182220458984375,27.641857147216797,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-08 09:00:00,11.8,-34.1, , ,,1981,59,5065.182544778248,0,5190.2805204584565,27.532665252685547,-0.018718719482421875,27.6258602142334,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-08 12:00:00,12.0,-35.0,35,1004,,1981,59,4966.905226161396,0,5087.811328872649,27.55266571044922,0.022771835327148438,27.616113662719727,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-08 15:00:00,12.2,-35.8, , ,,1981,59,4878.5729713454275,0,4995.990681076233,27.430999755859375,-0.024721145629882812,27.35344123840332,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-08 18:00:00,12.5,-36.7,40,1003,,1981,59,4775.796504800808,0,4890.184554415556,27.422332763671875,0.010629653930664062,27.395851135253906,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-08 21:00:00,12.7,-37.7, , ,,1981,59,4667.847722763645,0,4777.070730275408,27.41266632080078,0.022672653198242188,27.444568634033203,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-09 00:00:00,12.8,-38.7,40,1002,,1981,59,4564.625352840073,0,4667.3774313492,27.163331985473633,-0.1785888671875,27.456003189086914,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-09 03:00:00,13.0,-39.7, , ,,1981,59,4456.867072527296,0,4554.335012079149,27.238332748413086,-0.12774085998535156,27.480506896972656,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-09 06:00:00,13.1,-40.8,40,1001,,1981,59,4344.055332636252,0,4434.208628473753,27.357666015625,0.010066986083984375,27.255373001098633,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-09 09:00:00,13.2,-41.9, , ,,1981,59,4231.424199868802,0,4314.241793856108,27.75033187866211,0.3641777038574219,27.282896041870117,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-09 12:00:00,13.3,-43.0,40,1001,,1981,59,4118.988622508983,0,4194.448223825172,27.680999755859375,0.3451557159423828,27.28641128540039,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-09 15:00:00,13.4,-44.0, , ,,1981,59,4016.521690502643,0,4085.3702261447384,27.65566635131836,0.2576789855957031,27.351491928100586,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-09 18:00:00,13.5,-45.0,40,1001,,1981,59,3914.235981301057,0,3976.447812649613,27.58366584777832,0.1244049072265625,27.418270111083984,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-09 21:00:00,13.5,-46.0, , ,,1981,59,3817.038139741182,0,3871.551670817496,27.490665435791016,-0.026826858520507812,27.47793197631836,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-10 00:00:00,13.5,-47.0,40,1001,,1981,59,3720.168942823462,0,3766.896980205503,27.619998931884766,0.03668022155761719,27.543792724609375,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-10 03:00:00,13.5,-48.0, , ,,1981,59,3623.6588566211785,0,3662.634039547296,27.529998779296875,-0.12383270263671875,27.613630294799805,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-10 06:00:00,13.5,-49.0,40,1002,,1981,59,3527.541417133569,0,3558.798591362077,27.619998931884766,-0.10047149658203125,27.681522369384766,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-10 09:00:00,13.5,-50.0, , ,,1981,59,3431.853628636756,0,3455.429174237523,27.64699935913086,-0.14280319213867188,27.752559661865234,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-10 12:00:00,13.5,-51.0,40,1004,,1981,59,3336.63642095171,0,3352.568895716218,27.80099868774414,-0.07341575622558594,27.836210250854492,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-10 15:00:00,13.5,-52.0, , ,,1981,59,3241.9351751434256,0,3250.2660938662943,27.836332321166992,-0.1403369903564453,27.94483757019043,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-10 18:00:00,13.6,-52.9,35,1006,,1981,59,3151.686876293212,0,3154.014497893501,27.67966651916504,-0.32932472229003906,28.029308319091797,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-10 21:00:00,13.7,-53.9, , ,,1981,59,3052.408452447373,0,3047.9477659143445,27.763999938964844,-0.3330707550048828,28.116910934448242,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-11 00:00:00,13.8,-54.9,30,1007,,1981,59,2953.585049736022,0,2942.2946199859975,28.040666580200195,-0.1474781036376953,28.226131439208984,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-11 03:00:00,13.9,-55.7, , ,,1981,59,2873.735299042393,0,2856.9798832725555,28.16466522216797,-0.11132049560546875,28.35024070739746,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-11 06:00:00,14.0,-56.5,30,1008,,1981,59,2794.1982228068982,0,2771.941705864259,28.251333236694336,-0.12010955810546875,28.426259994506836,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-11 09:00:00,14.1,-57.4, , ,,1981,59,2705.863651208824,0,2677.295284842556,28.432666778564453,0.0246124267578125,28.361881256103516,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-11 12:00:00,14.3,-58.3,30,1009,,1981,59,2612.0162740229994,0,2577.765004253005,28.407333374023438,-0.038715362548828125,28.42102813720703,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-11 15:00:00,14.4,-59.2, , ,,1981,59,2524.604876229904,0,2483.953742353381,28.371000289916992,-0.10895538330078125,28.465627670288086,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-11 18:00:00,14.6,-60.1,30,1010,,1981,59,2431.5741109905757,0,2385.0890590357276,28.470998764038086,-0.0413970947265625,28.5059757232666,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-11 21:00:00,14.7,-61.0, , ,,1981,59,2345.272090656465,0,2292.315529582779,28.65199851989746,0.04536247253417969,28.609619140625,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-12 00:00:00,14.9,-61.9,25,1010,,1981,59,2253.2380641663012,0,2194.3108555331128,28.954999923706055,0.3105907440185547,28.646934509277344,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-12 03:00:00,15.1,-62.8, , ,,1981,59,2161.731024604481,0,2096.5892876270177,28.939332962036133,0.25833702087402344,28.684417724609375,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-12 06:00:00,15.2,-63.8,25,1011,,1981,59,2068.935685696574,0,1996.1255133925963,29.060333251953125,0.35211181640625,28.70699691772461,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-12 09:00:00,15.3,-64.8, , ,,1981,59,1977.3895796557003,0,1896.9411869044857,29.04166603088379,0.3307647705078125,28.710283279418945,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-12 12:00:00,15.4,-65.7,25,1011,,1981,59,1895.499356386109,0,1808.26809914494,29.069000244140625,0.3736858367919922,28.6850643157959,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-12 15:00:00,15.5,-66.7, , ,,1981,59,1806.8133546659376,0,1711.8917296570517,29.099666595458984,0.42663002014160156,28.664411544799805,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-12 18:00:00,15.6,-67.6,25,1011,,1981,59,1727.8126801394385,0,1625.8622262401516,29.161666870117188,0.4925880432128906,28.67350959777832,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-12 21:00:00,15.7,-68.6, , ,,1981,59,1642.857011778556,0,1533.2375958515809,29.12066650390625,0.4513721466064453,28.670818328857422,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-13 00:00:00,15.8,-69.5,15, ,,1981,59,1567.6611105618713,0,1451.1395039708484,29.147998809814453,0.49810028076171875,28.65213394165039,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-13 03:00:00,15.8,-70.4, , ,,1981,59,1503.0535548127857,0,1379.4528254850734,29.108665466308594,0.479156494140625,28.65213394165039,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-13 06:00:00,15.9,-71.2,15, ,,1981,59,1439.586724130607,0,1310.1780155296976,28.963666915893555,0.3620586395263672,28.613685607910156,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-13 09:00:00,16.0,-72.0, , ,,1981,59,1378.3451128261331,0,1242.8832081227729,28.769332885742188,0.19997024536132812,28.57237434387207,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-13 12:00:00,16.1,-72.8,15, ,,1981,59,1319.630839201599,0,1178.5718980605704,28.856998443603516,0.30525779724121094,28.55936622619629,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-13 15:00:00,16.2,-73.6, , ,,1981,59,1263.787958577028,0,1117.0918436313136,28.864665985107422,0.3232593536376953,28.56412696838379,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-13 18:00:00,16.4,-74.4,15, ,,1981,59,1201.4676426707365,0,1049.518449365623,28.886333465576172,0.3250007629394531,28.56412696838379,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-13 21:00:00,16.6,-75.1, , ,,1981,59,1147.0168955898014,0,990.3339126139028,28.77199935913086,0.15339279174804688,28.583986282348633,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-14 00:00:00,16.8,-75.7,15, ,,1981,59,1099.522748854077,0,939.116976249368,28.80066680908203,0.09926033020019531,28.59950828552246,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-14 03:00:00,17.1,-76.4, , ,,1981,59,1039.8242708493312,0,874.8611435568544,28.865665435791016,0.05854988098144531,28.90611457824707,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-14 06:00:00,17.4,-77.0,15, ,,1981,59,986.4692496650856,0,817.8785401359344,28.956998825073242,0.03550148010253906,28.940895080566406,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-14 09:00:00,17.7,-77.5, , ,,1981,59,938.4490804177284,0,766.5497547392997,29.198999404907227,0.12080001831054688,29.0800724029541,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-14 12:00:00,18.0,-78.0,15, ,,1981,59,892.1360331272076,0,717.3506152987865,29.415332794189453,0.18201255798339844,29.0800724029541,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-14 15:00:00,18.4,-78.4, , ,,1981,59,839.103951748534,0,660.0594781077406,29.59666633605957,0.15336036682128906,29.47150230407715,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-14 18:00:00,18.8,-78.8,15, ,,1981,59,787.2163275855331,0,600.4947864267497,29.761999130249023,0.1652812957763672,29.527687072753906,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-14 21:00:00,19.1,-79.2, , ,,1981,59,747.7167492793997,0,552.7280279145251,29.816665649414062,0.17148971557617188,29.72505760192871,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-15 00:00:00,19.5,-79.5,15, ,,1981,59,699.8746271408515,0,498.0832251293185,29.696998596191406,0.009866714477539062,29.716716766357422,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-15 03:00:00,19.9,-79.8, , ,,1981,59,653.0252710065387,0,443.87549547764235,29.77666664123535,0.010976791381835938,29.716716766357422,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-15 06:00:00,20.3,-80.0,15, ,,1981,59,607.630037309758,0,392.49225862713945,30.10333251953125,0.29062652587890625,29.82927894592285,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-15 09:00:00,20.7,-80.3, , ,,1981,59,562.9438254476411,0,338.5711156069149,30.115999221801758,0.281341552734375,29.82927894592285,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-15 12:00:00,21.0,-80.5,15, ,,1981,59,530.4096294930274,0,298.71246979460625,30.062332153320312,0.20448684692382812,29.810401916503906,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-15 15:00:00,21.3,-80.7, , ,,1981,59,498.814235303902,0,258.8921699958544,30.14499855041504,0.2333354949951172,29.93000030517578,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-15 18:00:00,21.7,-80.8,30,1007,,1981,59,455.8612135523594,0,209.8237110248048,30.272998809814453,0.3191032409667969,29.93000030517578,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-15 21:00:00,22.1,-80.9, , ,,1981,59,413.4723557300275,0,160.6325566011099,,,30.25359535217285,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-16 00:00:00,22.4,-81.0,35,1005,,1981,59,382.6982585543331,0,122.90921175549,,,30.25359535217285,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-16 03:00:00,22.7,-81.1, , ,,1981,59,352.67615511043596,0,85.07554440537214,,,30.25359535217285,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-16 06:00:00,23.0,-81.2,35,1003,,1981,59,323.6130878844363,0,47.16683276175591,,,30.25359535217285,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-16 09:00:00,23.4,-81.3, , ,,1981,59,285.5131254819688,1,0.0,29.703998565673828,0.12688064575195312,29.427425384521484,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-16 12:00:00,23.8,-81.4,35,1001,,1981,59,249.91309046288464,1,0.0,29.501333236694336,-0.09892654418945312,29.427425384521484,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-16 15:00:00,24.2,-81.4, , ,,1981,59,212.09327795164896,1,0.0,29.472332000732422,-0.21131515502929688,29.764822006225586,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-16 18:00:00,24.5,-81.3,35,1000,,1981,59,179.24197043503193,1,0.0,29.508333206176758,-0.25870323181152344,29.764822006225586,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-16 21:00:00,24.7,-81.3, , ,,1981,59,162.36400061104484,1,0.0,29.527999877929688,-0.32361793518066406,29.764822006225586,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-17 00:00:00,24.9,-81.3,35,998,,1981,59,146.92004049835236,1,0.0,29.501665115356445,-0.43572235107421875,29.764822006225586,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-17 03:00:00,25.0,-81.3, , ,,1981,59,139.88604266719543,1,0.0,29.501665115356445,-0.43572235107421875,29.764822006225586,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-17 06:00:00,25.2,-81.2,35,999,,1981,59,118.92301988575302,1,0.0,29.292665481567383,-0.7374191284179688,30.19478416442871,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-17 09:00:00,25.5,-81.2, , ,,1981,59,105.18055590882958,1,0.0,29.39099884033203,-0.7393360137939453,30.19478416442871,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-17 12:00:00,25.8,-81.2,35,999,,1981,59,101.03763565037016,1,0.0,,,30.19478416442871,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-17 15:00:00,26.0,-81.2, , ,,1981,59,104.28503152307216,1,0.0,,,30.19478416442871,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-17 18:00:00,26.2,-81.2,35,1001,,1981,59,111.94281536845382,1,0.0,,,,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-17 21:00:00,26.4,-81.2, , ,,1981,59,123.1912422009311,1,0.0,,,,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-18 00:00:00,26.5,-81.2,35,1003,,1981,59,129.88234897067926,1,0.0,,,,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-18 03:00:00,26.6,-81.2, , ,,1981,59,137.1496719820648,1,0.0,,,,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-18 06:00:00,26.8,-81.1,35,1004,,1981,59,146.72487142419527,1,0.0,,,,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-18 09:00:00,27.0,-81.0, , ,,1981,59,159.50079472999315,1,0.0,,,,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-18 12:00:00,27.2,-81.0,35,1005,,1981,59,179.0194841666611,1,0.0,,,,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-18 15:00:00,27.3,-81.0, , ,,1981,59,189.00428883898823,1,0.0,,,,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-18 18:00:00,27.6,-81.0,35,1005,,1981,59,219.61374098105767,1,0.0,,,,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-18 21:00:00,28.1,-80.9, , ,,1981,59,269.31704151564423,1,0.0,,,27.733264923095703,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-19 00:00:00,28.7,-80.8,35,1004,,1981,59,332.2095895234494,1,0.0,,,27.733264923095703,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-19 03:00:00,29.2,-80.8, , ,,1981,59,386.9980901922669,1,0.0,27.56999969482422,-0.4761199951171875,28.01563835144043,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-19 06:00:00,29.7,-80.8,40,1003,,1981,59,441.98846082069406,1,0.0,27.293333053588867,-0.8767566680908203,28.01563835144043,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-19 09:00:00,30.3,-80.9, , ,,1981,59,509.3961817075848,1,0.0,27.296998977661133,-0.9862155914306641,28.197458267211914,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-19 12:00:00,31.0,-80.8,40,1002,,1981,59,585.4995538410507,1,0.0,27.17099952697754,-1.2248458862304688,28.197458267211914,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-19 15:00:00,31.6,-80.4, , ,,1981,59,649.5064521541434,0,10.971673583039232,26.823331832885742,-1.7281417846679688,28.55267333984375,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-19 18:00:00,32.2,-79.9,45,1001,,1981,59,716.4676081684154,0,106.53809358029147,26.700332641601562,-1.7870121002197266,28.399707794189453,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-19 21:00:00,32.8,-79.4, , ,,1981,59,786.3727999550636,0,202.99789158165223,26.208332061767578,,28.412363052368164,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-20 00:00:00,33.4,-78.8,50,999,,1981,59,859.907033653696,0,306.9882648628186,26.060998916625977,-1.9567642211914062,27.941190719604492,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-20 03:00:00,34.1,-78.0, , ,,1981,59,950.846219627677,0,435.9908053420216,,,27.671539306640625,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-20 06:00:00,34.7,-77.0,55,998,,1981,59,1039.934717957914,0,570.6255143726996,25.21933364868164,,27.752315521240234,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-20 09:00:00,35.1,-76.1, , ,,1981,59,1109.6894187485957,0,679.1884897342464,24.69133186340332,,27.586732864379883,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-20 12:00:00,35.5,-75.2,60,997,,1981,59,1183.009706165353,0,789.4255814214021,23.806665420532227,-3.702909469604492,27.324628829956055,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-20 15:00:00,35.9,-74.2, , ,,1981,59,1263.4568467004126,0,909.0510810432786,27.0939998626709,-0.5135211944580078,28.26512336730957,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-20 18:00:00,36.3,-73.0,65,995,,1981,59,1356.3782655473383,0,1046.9349659833958,27.803665161132812,0.23929786682128906,27.6295223236084,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-20 21:00:00,36.7,-71.7, , ,,1981,59,1458.3421933396037,0,1195.512306993014,27.0679988861084,-0.45496177673339844,27.686664581298828,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-21 00:00:00,37.1,-70.4,70,995,,1981,59,1563.9927998055707,0,1345.4614259689372,26.326000213623047,-1.0024375915527344,27.38573455810547,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-21 03:00:00,37.5,-69.2, , ,,1981,59,1666.6111712772235,0,1487.1922438477989,26.635665893554688,-0.7890415191650391,27.447099685668945,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-21 06:00:00,37.8,-68.0,55,998,,1981,59,1762.939357577077,0,1621.9887927202917,26.61433219909668,-0.3155231475830078,27.4190616607666,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-21 09:00:00,38.0,-66.7, , ,,1981,59,1859.905437056475,0,1759.9158382373762,25.192333221435547,-1.7826042175292969,27.345258712768555,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-21 12:00:00,38.1,-65.4,45,1000,,1981,59,1952.2796438047908,0,1892.1758145240208,24.87566566467285,-1.8821887969970703,26.486133575439453,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-21 15:00:00,38.3,-64.1, , ,,1981,59,2054.391765964841,0,2032.6654268183004,25.51333236694336,-1.1922721862792969,26.67927360534668,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-21 18:00:00,38.4,-62.8,40,1003,,1981,59,2151.785224152539,0,2167.70114433401,25.140666961669922,-1.7258892059326172,26.8502140045166,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-21 21:00:00,38.2,-61.3, , ,,1981,59,2247.793792203702,0,2306.3720068548664,25.093332290649414,-1.7542438507080078,26.793664932250977,,,,,,1981,8,26.33,-0.123
1981219N11334,DENNIS,1981-08-22 00:00:00,37.8,-59.7,35,1005,,1981,59,2345.7683664129827,0,2448.1625056288076,25.56633186340332,-1.2610893249511719,26.83502960205078,,,,,,1981,8,26.33,-0.123
