LAT,LON,dist_to_pr_km,WMO_WIND,WMO_PRES,sst_current,sst_anom,sst_climo,merra_slp,merra_t2m,merra_rh2m,merra_u10,merra_v10,nino34,amo,year,month,day,dayofyear,is_hurricane_season,min_dist_7d,count_within_radius_7d,min_dist_30d,count_within_radius_30d,min_dist_365d,count_within_radius_365d,date,impact_next30,region
14.9,-48.4,1972.604306588672,30,1006,27.407665252685547,-0.5632457733154297,28.00598526000977,,,,,,26.27,-0.02,1996,9,5,249,1,1972.604306588672,0.0,1972.604306588672,0.0,1972.604306588672,0.0,1996-09-05 00:00:00,0,puerto_rico
14.9,-48.9,1920.343146197526, , ,27.5,-0.5048637390136719,28.07013702392578,,,,,,26.27,-0.02,1996,9,5,249,1,1920.343146197526,0.0,1920.343146197526,0.0,1920.343146197526,0.0,1996-09-05 03:00:00,0,puerto_rico
14.8,-49.5,1860.3865397727957,30,1006,27.73099899291992,-0.341226577758789,28.149938583374023,,,,,,26.27,-0.02,1996,9,5,249,1,1860.3865397727957,0.0,1860.3865397727957,0.0,1860.3865397727957,0.0,1996-09-05 06:00:00,0,puerto_rico
14.7,-50.3,1779.9086303516233, , ,27.66499900817871,-0.5106353759765625,28.149938583374023,,,,,,26.27,-0.02,1996,9,5,249,1,1779.9086303516233,0.0,1779.9086303516233,0.0,1779.9086303516233,0.0,1996-09-05 09:00:00,0,puerto_rico
14.5,-51.1,1702.9330755636213,30,1006,27.877666473388672,-0.4067325592041015,28.255735397338867,,,,,,26.27,-0.02,1996,9,5,249,1,1702.9330755636213,0.0,1702.9330755636213,0.0,1702.9330755636213,0.0,1996-09-05 12:00:00,0,puerto_rico
14.4,-51.9,1623.5906643814135, , ,27.86699867248535,-0.4852199554443359,28.34714126586914,,,,,,26.27,-0.02,1996,9,5,249,1,1623.5906643814135,0.0,1623.5906643814135,0.0,1623.5906643814135,0.0,1996-09-05 15:00:00,0,puerto_rico
14.3,-52.6,1555.1055480809912,30,1006,27.869665145874023,-0.5502376556396484,28.43726921081543,,,,,,26.27,-0.02,1996,9,5,249,1,1555.1055480809912,0.0,1555.1055480809912,0.0,1555.1055480809912,0.0,1996-09-05 18:00:00,0,puerto_rico
14.3,-53.2,1493.783372984222, , ,28.01533317565918,-0.4457645416259765,28.43726921081543,,,,,,26.27,-0.02,1996,9,5,249,1,1493.783372984222,0.0,1493.783372984222,0.0,1493.783372984222,0.0,1996-09-05 21:00:00,0,puerto_rico
14.4,-53.6,1449.4076716621394,30,1006,28.1336669921875,-0.3568973541259765,28.495038986206055,,,,,,26.27,-0.02,1996,9,6,250,1,1449.4076716621394,0.0,1449.4076716621394,0.0,1449.4076716621394,0.0,1996-09-06 00:00:00,0,puerto_rico
14.5,-54.0,1405.052058791504, , ,28.132665634155273,-0.3871021270751953,28.495038986206055,,,,,,26.27,-0.02,1996,9,6,250,1,1405.052058791504,0.0,1405.052058791504,0.0,1405.052058791504,0.0,1996-09-06 03:00:00,0,puerto_rico
14.6,-54.3,1370.9026436757292,30,1006,28.128000259399418,-0.3788394927978515,28.495038986206055,,,,,,26.27,-0.02,1996,9,6,250,1,1370.9026436757292,0.0,1370.9026436757292,0.0,1370.9026436757292,0.0,1996-09-06 06:00:00,0,puerto_rico
14.7,-54.7,1326.5813227831554, , ,28.124666213989254,-0.3972492218017578,28.55258560180664,,,,,,26.27,-0.02,1996,9,6,250,1,1326.5813227831554,0.0,1326.5813227831554,0.0,1326.5813227831554,0.0,1996-09-06 09:00:00,0,puerto_rico
14.7,-55.1,1285.912834423261,30,1006,28.12266540527344,-0.4323902130126953,28.55258560180664,,,,,,26.27,-0.02,1996,9,6,250,1,1285.912834423261,0.0,1285.912834423261,0.0,1285.912834423261,0.0,1996-09-06 12:00:00,0,puerto_rico
14.8,-55.4,1251.7913345839324, , ,28.029998779296875,-0.53076171875,28.55258560180664,,,,,,26.27,-0.02,1996,9,6,250,1,1251.7913345839324,0.0,1251.7913345839324,0.0,1251.7913345839324,0.0,1996-09-06 15:00:00,0,puerto_rico
14.9,-55.7,1217.6837287552692,30,1006,27.96466636657715,-0.6176567077636719,28.63576889038086,,,,,,26.27,-0.02,1996,9,6,250,1,1217.6837287552692,0.0,1217.6837287552692,0.0,1217.6837287552692,0.0,1996-09-06 18:00:00,0,puerto_rico
15.1,-56.3,1149.5108276817814, , ,28.111331939697266,-0.5218887329101562,28.579505920410156,,,,,,26.27,-0.02,1996,9,6,250,1,1149.5108276817814,0.0,1149.5108276817814,0.0,1149.5108276817814,0.0,1996-09-06 21:00:00,0,puerto_rico
15.2,-57.0,1074.9183546642505,30,1006,28.100332260131836,-0.5985088348388672,28.659902572631836,,,,,,26.27,-0.02,1996,9,7,251,1,1074.9183546642505,0.0,1074.9183546642505,0.0,1074.9183546642505,0.0,1996-09-07 00:00:00,0,puerto_rico
15.3,-57.7,1000.5110256338096, , ,28.167999267578125,-0.5558872222900391,28.746280670166016,,,,,,26.27,-0.02,1996,9,7,251,1,1000.5110256338096,0.0,1000.5110256338096,0.0,1000.5110256338096,0.0,1996-09-07 03:00:00,0,puerto_rico
15.4,-58.3,936.344737016296,35,1005,28.270666122436523,-0.5002975463867188,28.746280670166016,,,,,,26.27,-0.02,1996,9,7,251,1,936.344737016296,0.0,936.344737016296,0.0,936.344737016296,0.0,1996-09-07 06:00:00,0,puerto_rico
15.5,-59.0,862.3658251220307, , ,28.28966522216797,-0.5124855041503906,28.78407096862793,,,,,,26.27,-0.02,1996,9,7,251,1,862.3658251220307,0.0,862.3658251220307,0.0,862.3658251220307,0.0,1996-09-07 09:00:00,0,puerto_rico
15.6,-59.6,798.6034385502599,40,1004,28.218666076660156,-0.5937061309814453,28.844579696655273,,,,,,26.27,-0.02,1996,9,7,251,1,798.6034385502599,0.0,798.6034385502599,0.0,798.6034385502599,0.0,1996-09-07 12:00:00,0,puerto_rico
15.7,-60.0,754.7857771384753, , ,28.36333274841309,-0.4840278625488281,28.844579696655273,,,,,,26.27,-0.02,1996,9,7,251,1,754.7857771384753,0.0,754.7857771384753,0.0,754.7857771384753,0.0,1996-09-07 15:00:00,0,puerto_rico
15.8,-60.4,711.0279586541565,40,1000,28.39699935913086,-0.4556026458740234,28.844579696655273,,,,,,26.27,-0.02,1996,9,7,251,1,711.0279586541565,0.0,711.0279586541565,0.0,711.0279586541565,0.0,1996-09-07 18:00:00,0,puerto_rico
16.0,-60.8,662.9681923289455, , ,28.48466682434082,-0.4147529602050781,28.93948745727539,,,,,,26.27,-0.02,1996,9,7,251,1,662.9681923289455,0.0,662.9681923289455,0.0,662.9681923289455,0.0,1996-09-07 21:00:00,0,puerto_rico
16.1,-61.2,619.2688916395084,50,996,28.439666748046875,-0.4676132202148437,28.863849639892575,,,,,,26.27,-0.02,1996,9,8,252,1,619.2688916395084,0.0,619.2688916395084,0.0,619.2688916395084,0.0,1996-09-08 00:00:00,0,puerto_rico
16.1,-61.6,580.2050753453797, , ,28.642000198364254,-0.325540542602539,28.97422218322754,,,,,,26.27,-0.02,1996,9,8,252,1,580.2050753453797,0.0,580.2050753453797,0.0,580.2050753453797,0.0,1996-09-08 03:00:00,0,puerto_rico
16.1,-62.0,541.6570122143436,55,996,28.65166664123535,-0.3664398193359375,28.97422218322754,,,,,,26.27,-0.02,1996,9,8,252,1,541.6570122143436,0.0,541.6570122143436,0.0,541.6570122143436,0.0,1996-09-08 06:00:00,0,puerto_rico
16.1,-62.4,503.74330031029336, , ,28.602333068847656,-0.4265117645263672,28.97422218322754,,,,,,26.27,-0.02,1996,9,8,252,1,503.74330031029336,0.0,503.74330031029336,0.0,503.74330031029336,0.0,1996-09-08 09:00:00,0,puerto_rico
16.1,-62.8,466.6187730410112,60,996,28.434999465942383,-0.6153202056884766,29.03211784362793,,,,,,26.27,-0.02,1996,9,8,252,1,466.6187730410112,0.0,466.6187730410112,0.0,466.6187730410112,0.0,1996-09-08 12:00:00,0,puerto_rico
16.1,-63.2,430.4878307196506, , ,28.439332962036133,-0.6180000305175781,29.03211784362793,,,,,,26.27,-0.02,1996,9,8,252,1,430.4878307196506,0.0,430.4878307196506,0.0,430.4878307196506,0.0,1996-09-08 15:00:00,0,puerto_rico
16.1,-63.6,395.6229639342998,60,991,28.56133270263672,-0.5025749206542969,29.048648834228516,,,,,,26.27,-0.02,1996,9,8,252,1,395.6229639342998,0.0,395.6229639342998,0.0,395.6229639342998,0.0,1996-09-08 18:00:00,0,puerto_rico
16.1,-63.9,370.5208261047274, , ,28.625,-0.4421958923339844,29.048648834228516,,,,,,26.27,-0.02,1996,9,8,252,1,370.5208261047274,0.0,370.5208261047274,0.0,370.5208261047274,0.0,1996-09-08 21:00:00,0,puerto_rico
16.1,-64.1,354.39098482835755,60,990,28.66266632080078,-0.405496597290039,29.048648834228516,,,,,,26.27,-0.02,1996,9,9,253,1,354.39098482835755,0.0,354.39098482835755,0.0,354.39098482835755,0.0,1996-09-09 00:00:00,0,puerto_rico
16.1,-64.3,338.82604301411783, , ,28.67799949645996,-0.3888092041015625,29.048648834228516,,,,,,26.27,-0.02,1996,9,9,253,1,338.82604301411783,0.0,338.82604301411783,0.0,338.82604301411783,0.0,1996-09-09 03:00:00,0,puerto_rico
16.1,-64.5,323.90746507161305,70,987,28.649999618530273,-0.4154548645019531,29.039974212646484,,,,,,26.27,-0.02,1996,9,9,253,1,323.90746507161305,0.0,323.90746507161305,0.0,323.90746507161305,0.0,1996-09-09 06:00:00,0,puerto_rico
16.2,-64.7,301.3135087874293, , ,28.649999618530273,-0.4154548645019531,29.039974212646484,,,,,,26.27,-0.02,1996,9,9,253,1,301.3135087874293,0.0,301.3135087874293,0.0,301.3135087874293,0.0,1996-09-09 09:00:00,0,puerto_rico
16.3,-65.0,272.257271557833,70,985,28.611331939697266,-0.4375438690185547,29.039974212646484,,,,,,26.27,-0.02,1996,9,9,253,1,272.257271557833,0.0,272.257271557833,0.0,272.257271557833,0.0,1996-09-09 12:00:00,0,puerto_rico
16.4,-65.3,244.43028272545317, , ,28.618331909179688,-0.4327144622802734,29.039974212646484,,,,,,26.27,-0.02,1996,9,9,253,1,244.43028272545317,0.0,244.43028272545317,0.0,244.43028272545317,0.0,1996-09-09 15:00:00,0,puerto_rico
16.6,-65.6,208.60377073219612,70,990,28.593332290649418,-0.4520111083984375,29.05225372314453,,,,,,26.27,-0.02,1996,9,9,253,1,208.60377073219612,0.0,208.60377073219612,0.0,208.60377073219612,0.0,1996-09-09 18:00:00,0,puerto_rico
16.8,-65.8,178.82616707552404, , ,28.525999069213867,-0.5217266082763672,29.05225372314453,,,,,,26.27,-0.02,1996,9,9,253,1,178.82616707552404,0.0,178.82616707552404,0.0,178.82616707552404,0.0,1996-09-09 21:00:00,0,puerto_rico
17.1,-66.1,135.01255596889985,70,989,28.483999252319336,-0.5705184936523438,29.049501419067383,,,,,,26.27,-0.02,1996,9,10,254,1,135.01255596889985,0.0,135.01255596889985,0.0,135.01255596889985,0.0,1996-09-10 00:00:00,0,puerto_rico
17.6,-66.5,69.68496542180877, , ,28.420331954956055,-0.6463584899902344,29.096113204956055,,,,,,26.27,-0.02,1996,9,10,254,1,69.68496542180877,1.0,69.68496542180877,1.0,69.68496542180877,1.0,1996-09-10 03:00:00,1,puerto_rico
18.0,-66.9,40.93281684217856,70,989,28.51999855041504,-0.5404834747314453,29.096113204956055,,,,,,26.27,-0.02,1996,9,10,254,1,40.93281684217856,2.0,40.93281684217856,2.0,40.93281684217856,2.0,1996-09-10 06:00:00,1,puerto_rico
18.2,-67.4,85.57749819984744, , ,28.70433235168457,-0.3268585205078125,29.02466583251953,,,,,,26.27,-0.02,1996,9,10,254,1,40.93281684217856,2.0,40.93281684217856,2.0,40.93281684217856,2.0,1996-09-10 09:00:00,1,puerto_rico
18.3,-67.8,128.06279740382857,65,989,28.44933319091797,-0.5363121032714844,28.969486236572266,,,,,,26.27,-0.02,1996,9,10,254,1,40.93281684217856,2.0,40.93281684217856,2.0,40.93281684217856,2.0,1996-09-10 12:00:00,1,puerto_rico
18.6,-68.1,164.78528253262903, , ,28.22433280944824,-0.7364692687988281,28.969486236572266,,,,,,26.27,-0.02,1996,9,10,254,1,40.93281684217856,2.0,40.93281684217856,2.0,40.93281684217856,2.0,1996-09-10 15:00:00,0,puerto_rico
18.9,-68.4,205.18672858937651,65,990,28.192333221435547,-0.7478275299072266,28.969486236572266,,,,,,26.27,-0.02,1996,9,10,254,1,40.93281684217856,2.0,40.93281684217856,2.0,40.93281684217856,2.0,1996-09-10 18:00:00,0,puerto_rico
19.2,-68.7,247.44913067917105, , ,28.301998138427734,-0.6131591796875,28.869468688964844,,,,,,26.27,-0.02,1996,9,10,254,1,40.93281684217856,2.0,40.93281684217856,2.0,40.93281684217856,2.0,1996-09-10 21:00:00,0,puerto_rico
19.5,-68.9,281.6127554364935,70,982,28.40733337402344,-0.4784564971923828,28.869468688964844,,,,,,26.27,-0.02,1996,9,11,255,1,40.93281684217856,2.0,40.93281684217856,2.0,40.93281684217856,2.0,1996-09-11 00:00:00,0,puerto_rico
19.8,-69.2,325.74731932512447, , ,28.28499984741211,-0.5862445831298828,28.869468688964844,,,,,,26.27,-0.02,1996,9,11,255,1,40.93281684217856,2.0,40.93281684217856,2.0,40.93281684217856,2.0,1996-09-11 03:00:00,0,puerto_rico
20.1,-69.5,370.2249268105296,75,975,28.29166603088379,-0.5992927551269531,28.913755416870117,,,,,,26.27,-0.02,1996,9,11,255,1,40.93281684217856,2.0,40.93281684217856,2.0,40.93281684217856,2.0,1996-09-11 06:00:00,0,puerto_rico
20.5,-69.8,421.42667105459515, , ,28.268665313720703,-0.6366653442382812,28.913755416870117,,,,,,26.27,-0.02,1996,9,11,255,1,40.93281684217856,2.0,40.93281684217856,2.0,40.93281684217856,2.0,1996-09-11 09:00:00,0,puerto_rico
20.9,-70.1,473.2448934777001,90,971,28.143665313720703,-0.7533855438232422,28.913755416870117,,,,,,26.27,-0.02,1996,9,11,255,1,40.93281684217856,2.0,40.93281684217856,2.0,40.93281684217856,2.0,1996-09-11 12:00:00,0,puerto_rico
21.3,-70.4,525.4807578299759, , ,28.271665573120117,-0.6091289520263672,28.851099014282227,,,,,,26.27,-0.02,1996,9,11,255,1,40.93281684217856,2.0,40.93281684217856,2.0,40.93281684217856,2.0,1996-09-11 15:00:00,0,puerto_rico
21.6,-70.6,562.9043300185795,95,970,28.268665313720703,-0.6149635314941406,28.910396575927734,,,,,,26.27,-0.02,1996,9,11,255,1,40.93281684217856,2.0,40.93281684217856,2.0,40.93281684217856,2.0,1996-09-11 18:00:00,0,puerto_rico
22.0,-70.9,615.6263584896711, , ,28.208332061767575,-0.6788406372070312,28.910396575927734,,,,,,26.27,-0.02,1996,9,11,255,1,40.93281684217856,2.0,40.93281684217856,2.0,40.93281684217856,2.0,1996-09-11 21:00:00,0,puerto_rico
22.3,-71.1,653.3904466698797,100,967,28.13399887084961,-0.7439002990722656,28.865278244018555,,,,,,26.27,-0.02,1996,9,12,256,1,40.93281684217856,2.0,40.93281684217856,2.0,40.93281684217856,2.0,1996-09-12 00:00:00,0,puerto_rico
22.6,-71.3,691.2698444231129, , ,28.10933303833008,-0.7694358825683594,28.865278244018555,,,,,,26.27,-0.02,1996,9,12,256,1,40.93281684217856,2.0,40.93281684217856,2.0,40.93281684217856,2.0,1996-09-12 03:00:00,0,puerto_rico
23.0,-71.4,729.9245730147483,105,962,28.097000122070312,-0.7796592712402344,28.865278244018555,,,,,,26.27,-0.02,1996,9,12,256,1,40.93281684217856,2.0,40.93281684217856,2.0,40.93281684217856,2.0,1996-09-12 06:00:00,0,puerto_rico
23.4,-71.6,776.232862100865, , ,28.060998916625977,-0.8133621215820312,28.8734073638916,,,,,,26.27,-0.02,1996,9,12,256,1,40.93281684217856,2.0,40.93281684217856,2.0,40.93281684217856,2.0,1996-09-12 09:00:00,0,puerto_rico
23.9,-71.8,831.0747940011598,115,959,27.8626651763916,-0.9929447174072266,28.8734073638916,,,,,,26.27,-0.02,1996,9,12,256,1,40.93281684217856,2.0,40.93281684217856,2.0,40.93281684217856,2.0,1996-09-12 12:00:00,0,puerto_rico
24.3,-71.9,871.3652044208518, , ,27.659666061401367,-1.172750473022461,28.828052520751953,,,,,,26.27,-0.02,1996,9,12,256,1,40.93281684217856,2.0,40.93281684217856,2.0,40.93281684217856,2.0,1996-09-12 15:00:00,0,puerto_rico
24.7,-71.8,899.5873803002867,115,946,27.61433219909668,-1.2042770385742188,28.828052520751953,,,,,,26.27,-0.02,1996,9,12,256,1,40.93281684217856,2.0,40.93281684217856,2.0,40.93281684217856,2.0,1996-09-12 18:00:00,0,puerto_rico
25.3,-71.7,947.3981897405642, , ,27.75666618347168,-1.0070075988769531,28.76629066467285,,,,,,26.27,-0.02,1996,9,12,256,1,40.93281684217856,2.0,40.93281684217856,2.0,40.93281684217856,2.0,1996-09-12 21:00:00,0,puerto_rico
25.9,-71.5,992.2457800254912,120,935,27.59233283996582,-1.1310901641845703,28.76629066467285,,,,,,26.27,-0.02,1996,9,13,257,1,40.93281684217856,2.0,40.93281684217856,2.0,40.93281684217856,2.0,1996-09-13 00:00:00,0,puerto_rico
26.5,-71.5,1049.6431706688932, , ,27.43000030517578,-1.2511978149414062,28.68714141845703,,,,,,26.27,-0.02,1996,9,13,257,1,40.93281684217856,2.0,40.93281684217856,2.0,40.93281684217856,2.0,1996-09-13 03:00:00,0,puerto_rico
27.2,-71.4,1113.3358704783848,115,942,27.292333602905273,-1.3159866333007812,28.56555938720703,,,,,,26.27,-0.02,1996,9,13,257,1,40.93281684217856,2.0,40.93281684217856,2.0,40.93281684217856,2.0,1996-09-13 06:00:00,0,puerto_rico
28.0,-71.2,1184.843994554322, , ,27.06066513061523,-1.439901351928711,28.56555938720703,,,,,,26.27,-0.02,1996,9,13,257,1,40.93281684217856,2.0,40.93281684217856,2.0,40.93281684217856,2.0,1996-09-13 09:00:00,0,puerto_rico
29.0,-70.9,1276.143004735208,100,948,26.76966667175293,-1.5074443817138672,28.38055419921875,,,,,,26.27,-0.02,1996,9,13,257,1,40.93281684217856,2.0,40.93281684217856,2.0,40.93281684217856,2.0,1996-09-13 12:00:00,0,puerto_rico
30.0,-70.6,1371.2148110399835, , ,26.09933280944824,-1.9085769653320312,28.116479873657227,,,,,,26.27,-0.02,1996,9,13,257,1,40.93281684217856,2.0,40.93281684217856,2.0,40.93281684217856,2.0,1996-09-13 15:00:00,0,puerto_rico
31.0,-70.3,1469.3165880670724,100,948,25.74166679382324,-1.9759464263916016,27.81747817993164,,,,,,26.27,-0.02,1996,9,13,257,1,40.93281684217856,2.0,40.93281684217856,2.0,40.93281684217856,2.0,1996-09-13 18:00:00,0,puerto_rico
32.1,-69.9,1578.5520658998155, , ,25.592998504638672,-1.7680892944335938,27.278154373168945,,,,,,26.27,-0.02,1996,9,13,257,1,40.93281684217856,2.0,40.93281684217856,2.0,40.93281684217856,2.0,1996-09-13 21:00:00,0,puerto_rico
33.3,-69.5,1701.6187562866764,90,948,25.892332077026367,-1.2255115509033203,27.068700790405273,,,,,,26.27,-0.02,1996,9,14,258,1,40.93281684217856,2.0,40.93281684217856,2.0,40.93281684217856,2.0,1996-09-14 00:00:00,0,puerto_rico
